Frequency (Hz)	Level (dB)
6303.845215	-86.855843
6309.228516	-86.183540
6314.611816	-91.124687
6319.995117	-90.688972
6325.378418	-93.041458
6330.761719	-95.541107
6336.145020	-89.677315
6341.528320	-83.408691
6346.911621	-84.420349
6352.294922	-88.298401
6357.678223	-91.620605
6363.061523	-100.243797
6368.444824	-89.895836
6373.828125	-84.132683
6379.211426	-87.625282
6384.594727	-89.582458
6389.978027	-90.175911
6395.361328	-92.991722
6400.744629	-95.559769
6406.127930	-85.852936
6411.511230	-89.341736
6416.894531	-92.690010
6422.277832	-90.474312
6427.661133	-94.984093
6433.044434	-89.734825
6438.427734	-91.394135
6443.811035	-99.622307
6449.194336	-92.581482
6454.577637	-93.007614
6459.960938	-100.219688
6465.344238	-95.872696
6470.727539	-98.195229
6476.110840	-99.659836
6481.494141	-97.791924
6486.877441	-97.648895
6492.260742	-102.873604
6497.644043	-98.152985
6503.027344	-103.282928
6508.410645	-99.298798
6513.793945	-96.047829
6519.177246	-92.113655
6524.560547	-89.731735
6529.943848	-87.036850
6535.327148	-88.200264
6540.710449	-89.053009
6546.093750	-91.657959
6551.477051	-95.246933
6556.860352	-90.958580
6562.243652	-87.922722
6567.626953	-91.641121
6573.010254	-88.993561
6578.393555	-86.826256
6583.776855	-91.924423
6589.160156	-102.927711
6594.543457	-94.235741
6599.926758	-87.659821
6605.310059	-88.016266
6610.693359	-87.676414
6616.076660	-86.288254
6621.459961	-85.890991
6626.843262	-88.505165
6632.226562	-91.153809
6637.609863	-92.129181
6642.993164	-97.373528
6648.376465	-96.886208
6653.759766	-104.653038
6659.143066	-97.969604
6664.526367	-90.470711
6669.909668	-92.137238
6675.292969	-100.144180
6680.676270	-96.665588
6686.059570	-90.487045
6691.442871	-85.139778
6696.826172	-82.035645
6702.209473	-87.021759
6707.592773	-91.698380
6712.976074	-86.899658
6718.359375	-86.293350
6723.742676	-94.537849
6729.125977	-91.750168
6734.509277	-91.178749
6739.892578	-95.681351
6745.275879	-94.554237
6750.659180	-91.371529
6756.042480	-86.110329
6761.425781	-88.679390
6766.809082	-93.718460
6772.192383	-90.148392
6777.575684	-85.662132
6782.958984	-89.234535
6788.342285	-91.394699
6793.725586	-91.194267
6799.108887	-88.626015
6804.492188	-88.780090
6809.875488	-89.750359
6815.258789	-82.407944
6820.642090	-76.039986
6826.025391	-80.905197
6831.408691	-97.142258
6836.791992	-86.787933
6842.175293	-82.798630
6847.558594	-85.006523
6852.941895	-89.411880
6858.325195	-96.160057
6863.708496	-81.867889
6869.091797	-83.805122
6874.475098	-90.126755
6879.858398	-84.037361
6885.241699	-93.834473
6890.625000	-88.193764
6896.008301	-84.243988
6901.391602	-87.290848
6906.774902	-90.146065
6912.158203	-88.446861
6917.541504	-107.517860
6922.924805	-87.818237
6928.308105	-84.291603
6933.691406	-82.305298
6939.074707	-89.385666
6944.458008	-92.326309
6949.841309	-90.928177
6955.224609	-90.937370
6960.607910	-86.870415
6965.991211	-89.740715
6971.374512	-90.110023
6976.757812	-85.028648
6982.141113	-84.283836
6987.524414	-89.272713
6992.907715	-89.081367
6998.291016	-86.219345
7003.674316	-85.895348
7009.057617	-84.283737
7014.440918	-82.108078
7019.824219	-82.193123
7025.207520	-82.640640
7030.590820	-85.384262
7035.974121	-86.879974
7041.357422	-90.687263
7046.740723	-90.628662
7052.124023	-89.470741
7057.507324	-88.190437
7062.890625	-89.127205
7068.273926	-90.246918
7073.657227	-89.204323
7079.040527	-93.293152
7084.423828	-90.148560
7089.807129	-86.008308
7095.190430	-92.642509
7100.573730	-88.764961
7105.957031	-84.807556
7111.340332	-91.213539
7116.723633	-90.992088
7122.106934	-87.911987
7127.490234	-92.344696
7132.873535	-98.725586
7138.256836	-97.699173
7143.640137	-92.954262
7149.023438	-93.750824
7154.406738	-94.233528
7159.790039	-94.702408
7165.173340	-92.074844
7170.556641	-96.470108
7175.939941	-101.878578
7181.323242	-99.533440
7186.706543	-98.147301
7192.089844	-95.108490
7197.473145	-93.521225
7202.856445	-90.843452
7208.239746	-94.063446
7213.623047	-106.252869
7219.006348	-103.109764
7224.389648	-101.037300
7229.772949	-94.432007
7235.156250	-90.742058
7240.539551	-90.420464
7245.922852	-91.506119
7251.306152	-90.788834
7256.689453	-89.969963
7262.072754	-90.957687
7267.456055	-94.798576
7272.839355	-97.768135
7278.222656	-99.246704
7283.605957	-101.125565
7288.989258	-101.827721
7294.372559	-99.939537
7299.755859	-97.164680
7305.139160	-93.932976
7310.522461	-97.694405
7315.905762	-99.565300
7321.289062	-94.835091
7326.672363	-96.574471
7332.055664	-90.737968
7337.438965	-96.814369
7342.822266	-87.303825
7348.205566	-86.113991
7353.588867	-91.595169
7358.972168	-86.562836
7364.355469	-87.764946
7369.738770	-93.608574
7375.122070	-88.626808
7380.505371	-89.452881
7385.888672	-97.778885
7391.271973	-94.395424
7396.655273	-96.574265
7402.038574	-97.807396
7407.421875	-101.096886
7412.805176	-102.373413
7418.188477	-94.168373
7423.571777	-96.298729
7428.955078	-97.157814
7434.338379	-97.115097
7439.721680	-95.938530
7445.104980	-93.129967
7450.488281	-94.845551
7455.871582	-99.008965
7461.254883	-100.493286
7466.638184	-91.844551
7472.021484	-91.794373
7477.404785	-98.900856
7482.788086	-95.394608
7488.171387	-96.053780
7493.554688	-95.787834
7498.937988	-95.792267
7504.321289	-96.429192
7509.704590	-100.002151
7515.087891	-95.597527
7520.471191	-103.964119
7525.854492	-97.660492
7531.237793	-102.227684
7536.621094	-104.269691
7542.004395	-100.112381
7547.387695	-102.585220
7552.770996	-101.468864
7558.154297	-103.120331
7563.537598	-104.102501
7568.920898	-104.169144
7574.304199	-104.672935
7579.687500	-103.147026
7585.070801	-100.889908
7590.454102	-98.537422
7595.837402	-98.331635
7601.220703	-100.202240
7606.604004	-105.376556
7611.987305	-103.210632
7617.370605	-102.525902
7622.753906	-101.551720
7628.137207	-103.908989
7633.520508	-105.073471
7638.903809	-105.188339
7644.287109	-105.238495
7649.670410	-106.338120
7655.053711	-104.817322
7660.437012	-102.532997
7665.820312	-103.623543
7671.203613	-105.852608
7676.586914	-106.254990
7681.970215	-105.808540
7687.353516	-106.696213
7692.736816	-104.477615
7698.120117	-103.714020
7703.503418	-98.567833
7708.886719	-101.927856
7714.270020	-98.821640
7719.653320	-102.047134
7725.036621	-102.649132
7730.419922	-99.667168
7735.803223	-96.630615
7741.186523	-98.888069
7746.569824	-97.905151
7751.953125	-101.554680
7757.336426	-96.941010
7762.719727	-99.868385
7768.103027	-98.678398
7773.486328	-100.955833
7778.869629	-98.079712
7784.252930	-97.477455
7789.636230	-95.102242
7795.019531	-92.750900
7800.402832	-94.071747
7805.786133	-94.730133
7811.169434	-98.584610
7816.552734	-96.466507
7821.936035	-96.738029
7827.319336	-99.675911
7832.702637	-93.937401
7838.085938	-96.689278
7843.469238	-95.373405
7848.852539	-92.296234
7854.235840	-92.887352
7859.619141	-95.325180
7865.002441	-98.176224
7870.385742	-94.800278
7875.769043	-89.183258
7881.152344	-93.716476
7886.535645	-87.361984
7891.918945	-86.199471
7897.302246	-85.805428
7902.685547	-85.179771
7908.068848	-70.242851
7913.452148	-66.261963
7918.835449	-73.122429
7924.218750	-88.886909
7929.602051	-100.179932
7934.985352	-94.116661
7940.368652	-95.535622
7945.751953	-97.778458
7951.135254	-101.149780
7956.518555	-98.550499
7961.901855	-102.282883
7967.285156	-101.521629
7972.668457	-99.099945
7978.051758	-97.035042
7983.435059	-97.007576
7988.818359	-99.024414
7994.201660	-102.491646
7999.584961	-98.673103
8004.968262	-101.337555
8010.351562	-96.293549
8015.734863	-97.932648
8021.118164	-101.826347
8026.501465	-103.776100
8031.884766	-95.856613
8037.268066	-100.877998
8042.651367	-99.707344
8048.034668	-102.002350
8053.417969	-99.449379
8058.801270	-100.830162
8064.184570	-102.177589
8069.567871	-102.006470
8074.951172	-103.917542
8080.334473	-101.699097
8085.717773	-104.059853
8091.101074	-101.336151
8096.484375	-100.846878
8101.867676	-102.240555
8107.250977	-102.892632
8112.634277	-101.429810
8118.017578	-96.986870
8123.400879	-95.778603
8128.784180	-96.830620
8134.167480	-98.136566
8139.550781	-98.936752
8144.934082	-98.226524
8150.317383	-98.198395
8155.700684	-99.031372
8161.083984	-100.080528
8166.467285	-100.776169
8171.850586	-100.085312
8177.233887	-100.989372
8182.617188	-102.942291
8188.000488	-105.733315
8193.383789	-107.666855
8198.767090	-106.008904
8204.150391	-104.102074
8209.533691	-103.528976
8214.916992	-104.073334
8220.300293	-105.559731
8225.683594	-106.974991
8231.066895	-105.022148
8236.450195	-102.065224
8241.833496	-103.401230
8247.216797	-106.529167
8252.600098	-105.490784
8257.983398	-102.270653
8263.366699	-101.855240
8268.750000	-108.497292
8274.133301	-104.277824
8279.516602	-108.837891
8284.899902	-108.072891
8290.283203	-107.745735
8295.666504	-105.331520
8301.049805	-105.870583
8306.433105	-107.762650
8311.816406	-106.120285
8317.199707	-105.915077
8322.583008	-105.976959
8327.966309	-105.891350
8333.349609	-107.557739
8338.732910	-107.749115
8344.116211	-103.538307
8349.499512	-105.610641
8354.882812	-105.269661
8360.266113	-105.366676
8365.649414	-107.918015
8371.032715	-104.208084
8376.416016	-103.880859
8381.799316	-107.371361
8387.182617	-106.454453
8392.565918	-107.679596
8397.949219	-107.458336
8403.332520	-106.622086
8408.715820	-105.916878
8414.099121	-105.442284
8419.482422	-104.262756
8424.865723	-106.507568
8430.249023	-108.315315
8435.632324	-106.356148
8441.015625	-107.899681
8446.398926	-106.895683
8451.782227	-107.225449
8457.165527	-112.013237
8462.548828	-104.461494
8467.932129	-103.647575
8473.315430	-108.852760
8478.698730	-107.883385
8484.082031	-104.831261
8489.465332	-103.817749
8494.848633	-104.798599
8500.231934	-106.732101
8505.615234	-108.569000
8510.998535	-106.271751
8516.381836	-104.588860
8521.765137	-104.804787
8527.148438	-104.733665
8532.531738	-101.293381
8537.915039	-99.578148
8543.298340	-102.307770
8548.681641	-99.957092
8554.064941	-98.725761
8559.448242	-102.756889
8564.831543	-108.634811
8570.214844	-100.966759
8575.598145	-96.498238
8580.981445	-97.372658
8586.364746	-94.148796
8591.748047	-101.469238
8597.131348	-99.608040
8602.514648	-104.030441
8607.897949	-105.959122
8613.281250	-103.685646
8618.664551	-103.428261
8624.047852	-102.168381
8629.431152	-103.374535
8634.814453	-106.142456
8640.197754	-106.422935
8645.581055	-107.454346
8650.964355	-110.101418
8656.347656	-106.542946
8661.730957	-104.474609
8667.114258	-103.934380
8672.497559	-105.210846
8677.880859	-105.946335
8683.264160	-107.147972
8688.647461	-106.483925
8694.030762	-107.495674
8699.414062	-108.403549
8704.797363	-105.815857
8710.180664	-104.127258
8715.563965	-100.001938
8720.947266	-105.043457
8726.330566	-103.902130
8731.713867	-106.880997
8737.097168	-107.799294
8742.480469	-106.517776
8747.863770	-106.892365
8753.247070	-109.398270
8758.630371	-109.258949
8764.013672	-108.355736
8769.396973	-108.194191
8774.780273	-109.569717
8780.163574	-109.696930
8785.546875	-106.572838
8790.930176	-102.789703
8796.313477	-102.204956
8801.696777	-102.762154
8807.080078	-105.571739
8812.463379	-106.923271
8817.846680	-104.925644
8823.229980	-102.780777
8828.613281	-100.048027
8833.996582	-100.124229
8839.379883	-101.326065
8844.763184	-101.828751
8850.146484	-105.590721
8855.529785	-102.137253
8860.913086	-103.554504
8866.296387	-97.828636
8871.679688	-94.971581
8877.062988	-101.938660
8882.446289	-105.852486
8887.829590	-97.719856
8893.212891	-93.257553
8898.596191	-95.054756
8903.979492	-105.017403
8909.362793	-99.491074
8914.746094	-93.342247
8920.129395	-94.779976
8925.512695	-99.290672
8930.895996	-98.700615
8936.279297	-93.592216
8941.662598	-90.509048
8947.045898	-91.084236
8952.429199	-92.699074
8957.812500	-93.586479
8963.195801	-96.508675
8968.579102	-98.936493
8973.962402	-99.127029
8979.345703	-97.521149
8984.729004	-99.121216
8990.112305	-99.663818
8995.495605	-99.320488
9000.878906	-96.739449
9006.262207	-100.705101
9011.645508	-102.750694
9017.028809	-96.695496
9022.412109	-97.013695
9027.795410	-95.840729
9033.178711	-91.546379
9038.562012	-89.581108
9043.945312	-90.809273
9049.328613	-97.940582
9054.711914	-104.679558
9060.095215	-101.304962
9065.478516	-105.577255
9070.861816	-95.253090
9076.245117	-88.813644
9081.628418	-86.604126
9087.011719	-86.501305
9092.395020	-88.461555
9097.778320	-94.978470
9103.161621	-106.613853
9108.544922	-109.161354
9113.928223	-98.630585
9119.311523	-98.959587
9124.694824	-102.764580
9130.078125	-99.092964
9135.461426	-99.605545
9140.844727	-97.325912
9146.228027	-95.959908
9151.611328	-98.295113
9156.994629	-101.240608
9162.377930	-101.987366
9167.761230	-100.447838
9173.144531	-101.940590
9178.527832	-103.997795
9183.911133	-100.254951
9189.294434	-96.585899
9194.677734	-96.046417
9200.061035	-96.826294
9205.444336	-103.305000
9210.827637	-98.244591
9216.210938	-95.646935
9221.594238	-96.324883
9226.977539	-96.223801
9232.360840	-95.258118
9237.744141	-97.083878
9243.127441	-101.840195
9248.510742	-104.399948
9253.894043	-95.580505
9259.277344	-95.837212
9264.660645	-103.243889
9270.043945	-92.579041
9275.427246	-93.414848
9280.810547	-92.770569
9286.193848	-87.182899
9291.577148	-84.563469
9296.960449	-84.767868
9302.343750	-88.351730
9307.727051	-91.523247
9313.110352	-91.910255
9318.493652	-95.785156
9323.876953	-90.405281
9329.260254	-87.494225
9334.643555	-91.032486
9340.026855	-100.048958
9345.410156	-98.430054
9350.793457	-92.957756
9356.176758	-84.188118
9361.560059	-83.816917
9366.943359	-85.137802
9372.326660	-90.136597
9377.709961	-80.386833
9383.093262	-72.371460
9388.476562	-68.697319
9393.859863	-64.600388
9399.243164	-71.689529
9404.626465	-99.566765
9410.009766	-84.500793
9415.393066	-96.529747
9420.776367	-90.553368
9426.159668	-102.712379
9431.542969	-94.728836
9436.926270	-100.258232
9442.309570	-98.739021
9447.692871	-94.337891
9453.076172	-92.805870
9458.459473	-90.914543
9463.842773	-92.896698
9469.226074	-90.315002
9474.609375	-93.711586
9479.992676	-94.569366
9485.375977	-98.096611
9490.759277	-98.929649
9496.142578	-95.492119
9501.525879	-100.554703
9506.909180	-99.404251
9512.292480	-103.491722
9517.675781	-104.703590
9523.059082	-97.797745
9528.442383	-98.758972
9533.825684	-101.561577
9539.208984	-99.292114
9544.592285	-103.580544
9549.975586	-101.487259
9555.358887	-110.644722
9560.742188	-108.109398
9566.125488	-105.671135
9571.508789	-105.553764
9576.892090	-105.527138
9582.275391	-107.486412
9587.658691	-106.053566
9593.041992	-101.650307
9598.425293	-104.845917
9603.808594	-110.241913
9609.191895	-107.985161
9614.575195	-106.676453
9619.958496	-108.046844
9625.341797	-104.506180
9630.725098	-103.916718
9636.108398	-106.352142
9641.491699	-107.077911
9646.875000	-107.198997
9652.258301	-113.388885
9657.641602	-107.006538
9663.024902	-104.632179
9668.408203	-105.316986
9673.791504	-104.309158
9679.174805	-105.895653
9684.558105	-105.869186
9689.941406	-108.700981
9695.324707	-105.753746
9700.708008	-105.077904
9706.091309	-104.853806
9711.474609	-105.457909
9716.857910	-104.741371
9722.241211	-104.764084
9727.624512	-104.943527
9733.007812	-105.441833
9738.391113	-106.033783
9743.774414	-104.187332
9749.157715	-104.247215
9754.541016	-108.178795
9759.924316	-106.981590
9765.307617	-107.158516
9770.690918	-107.933632
9776.074219	-105.799980
9781.457520	-108.294495
9786.840820	-107.769470
9792.224121	-104.126572
9797.607422	-102.932365
9802.990723	-105.131287
9808.374023	-104.239502
9813.757324	-104.207771
9819.140625	-102.909088
9824.523926	-105.235863
9829.907227	-106.431366
9835.290527	-106.543549
9840.673828	-110.818596
9846.057129	-107.059280
9851.440430	-104.829933
9856.823730	-106.668221
9862.207031	-105.789459
9867.590332	-107.098686
9872.973633	-104.237480
9878.356934	-105.035065
9883.740234	-106.372353
9889.123535	-106.529243
9894.506836	-105.350662
9899.890137	-104.044601
9905.273438	-106.828491
9910.656738	-107.300499
9916.040039	-107.288284
9921.423340	-106.529343
9926.806641	-106.102936
9932.189941	-106.076042
9937.573242	-106.489868
9942.956543	-110.164200
9948.339844	-106.146553
9953.723145	-107.744118
9959.106445	-109.014511
9964.489746	-106.966080
9969.873047	-108.227226
9975.256348	-110.021965
9980.639648	-109.716690
9986.022949	-107.806442
9991.406250	-108.254707
9996.789551	-108.155365
10002.172852	-107.278870
10007.556152	-106.008194
10012.939453	-106.285408
10018.322754	-105.448753
10023.706055	-105.092522
10029.089355	-108.922195
10034.472656	-107.985062
10039.855957	-107.503670
10045.239258	-108.911232
10050.622559	-111.443398
10056.005859	-103.822525
10061.389160	-104.483963
10066.772461	-105.384232
10072.155762	-104.923470
10077.539062	-108.836174
10082.922363	-108.589233
10088.305664	-105.550407
10093.688965	-105.595520
10099.072266	-107.088005
10104.455566	-104.477402
10109.838867	-103.579094
10115.222168	-103.808167
10120.605469	-102.847778
10125.988770	-102.663521
10131.372070	-101.215248
10136.755371	-104.898567
10142.138672	-103.791534
10147.521973	-103.886375
10152.905273	-104.761299
10158.288574	-103.142059
10163.671875	-105.631393
10169.055176	-98.766731
10174.438477	-98.780540
10179.821777	-104.121422
10185.205078	-103.733871
10190.588379	-95.706451
10195.971680	-94.001686
10201.354980	-93.523071
10206.738281	-98.815407
10212.121582	-100.425583
10217.504883	-99.000526
10222.888184	-96.059593
10228.271484	-95.485054
10233.654785	-95.595512
10239.038086	-102.983452
10244.421387	-98.481842
10249.804688	-100.403915
10255.187988	-101.646278
10260.571289	-97.513184
10265.954590	-104.429634
10271.337891	-102.717705
10276.721191	-95.429871
10282.104492	-97.815994
10287.487793	-105.082344
10292.871094	-106.750198
10298.254395	-104.679504
10303.637695	-99.618927
10309.020996	-98.780807
10314.404297	-104.516319
10319.787598	-97.810379
10325.170898	-96.099068
10330.554199	-99.197952
10335.937500	-102.589348
10341.320801	-96.781357
10346.704102	-93.223366
10352.087402	-95.521843
10357.470703	-102.230591
10362.854004	-98.568237
10368.237305	-96.100937
10373.620605	-95.420097
10379.003906	-97.618088
10384.387207	-97.005714
10389.770508	-94.527679
10395.153809	-94.081367
10400.537109	-93.723160
10405.920410	-89.997841
10411.303711	-89.513000
10416.687012	-86.796219
10422.070312	-87.643959
10427.453613	-77.210136
10432.836914	-71.666451
10438.220215	-65.496750
10443.603516	-67.975723
10448.986816	-82.174469
10454.370117	-84.536331
10459.753418	-87.252403
10465.136719	-89.058678
10470.520020	-88.066162
10475.903320	-89.877052
10481.286621	-93.864677
10486.669922	-90.844238
10492.053223	-91.610710
10497.436523	-93.967987
10502.819824	-93.001701
10508.203125	-98.745430
10513.586426	-92.207138
10518.969727	-94.939903
10524.353027	-106.352592
10529.736328	-105.520996
10535.119629	-93.845833
10540.502930	-92.192833
10545.886230	-98.848274
10551.269531	-102.287018
10556.652832	-102.046783
10562.036133	-103.383667
10567.419434	-102.826263
10572.802734	-103.761253
10578.186035	-103.716125
10583.569336	-102.204445
10588.952637	-103.214790
10594.335938	-103.241432
10599.719238	-102.990250
10605.102539	-104.097351
10610.485840	-105.631927
10615.869141	-105.523308
10621.252441	-104.793564
10626.635742	-105.196457
10632.019043	-104.206543
10637.402344	-104.151802
10642.785645	-104.317619
10648.168945	-105.201790
10653.552246	-104.635307
10658.935547	-106.723640
10664.318848	-105.287865
10669.702148	-104.595406
10675.085449	-105.248093
10680.468750	-105.265701
10685.852051	-104.771088
10691.235352	-103.976372
10696.618652	-104.973640
10702.001953	-106.681389
10707.385254	-106.013916
10712.768555	-105.113640
10718.151855	-106.762627
10723.535156	-105.697807
10728.918457	-107.379623
10734.301758	-107.521721
10739.685059	-108.380806
10745.068359	-105.996841
10750.451660	-107.246788
10755.834961	-107.298866
10761.218262	-105.945274
10766.601562	-108.130630
10771.984863	-110.507065
10777.368164	-110.724731
10782.751465	-109.658791
10788.134766	-111.525085
10793.518066	-110.297371
10798.901367	-110.818001
10804.284668	-108.231384
10809.667969	-107.816696
10815.051270	-109.298599
10820.434570	-106.942314
10825.817871	-106.269913
10831.201172	-106.567184
10836.584473	-107.182266
10841.967773	-108.327667
10847.351074	-107.102570
10852.734375	-106.099014
10858.117676	-109.802742
10863.500977	-109.954056
10868.884277	-105.998604
10874.267578	-103.278107
10879.650879	-107.024040
10885.034180	-110.057312
10890.417480	-109.510429
10895.800781	-107.467148
10901.184082	-104.753639
10906.567383	-103.894394
10911.950684	-106.615860
10917.333984	-105.951683
10922.717285	-106.274048
10928.100586	-107.354843
10933.483887	-106.597839
10938.867188	-107.246765
10944.250488	-110.103371
10949.633789	-110.176926
10955.017090	-111.083031
10960.400391	-107.713028
10965.783691	-105.757965
10971.166992	-107.933876
10976.550293	-108.792191
10981.933594	-111.189133
10987.316895	-110.362137
10992.700195	-109.034874
10998.083496	-109.730591
11003.466797	-110.085144
11008.850098	-113.243477
11014.233398	-113.319763
11019.616699	-113.813011
11025.000000	-113.666084
11030.383301	-108.701706
11035.766602	-106.323822
11041.149902	-106.546265
11046.533203	-106.902565
11051.916504	-109.760666
11057.299805	-109.537537
11062.683105	-109.911186
11068.066406	-111.153389
11073.449707	-107.952560
11078.833008	-107.121788
11084.216309	-107.866852
11089.599609	-108.196037
11094.982910	-107.798943
11100.366211	-107.886810
11105.749512	-106.860191
11111.132812	-107.542435
11116.516113	-108.505646
11121.899414	-105.393608
11127.282715	-106.771622
11132.666016	-108.155678
11138.049316	-106.552498
11143.432617	-106.749008
11148.815918	-107.731560
11154.199219	-106.295792
11159.582520	-106.848076
11164.965820	-108.559288
11170.349121	-111.562813
11175.732422	-113.802940
11181.115723	-112.742241
11186.499023	-112.164574
11191.882324	-110.853905
11197.265625	-109.946114
11202.648926	-113.309181
11208.032227	-113.031807
11213.415527	-113.205551
11218.798828	-111.141190
11224.182129	-109.290894
11229.565430	-111.358307
11234.948730	-113.531067
11240.332031	-109.781013
11245.715332	-114.662674
11251.098633	-113.018318
11256.481934	-114.289345
11261.865234	-107.968788
11267.248535	-106.303543
11272.631836	-110.913704
11278.015137	-109.657883
11283.398438	-106.559502
11288.781738	-111.101967
11294.165039	-108.048988
11299.548340	-107.485550
11304.931641	-106.652710
11310.314941	-107.280090
11315.698242	-108.281403
11321.081543	-110.991760
11326.464844	-107.219048
11331.848145	-110.514450
11337.231445	-107.886429
11342.614746	-108.161140
11347.998047	-110.377625
11353.381348	-107.636795
11358.764648	-106.503883
11364.147949	-110.569283
11369.531250	-111.244713
11374.914551	-111.948921
11380.297852	-109.785812
11385.681152	-109.951477
11391.064453	-112.476784
11396.447754	-112.451637
11401.831055	-106.555962
11407.214355	-102.509529
11412.597656	-102.151611
11417.980957	-106.347466
11423.364258	-104.102165
11428.747559	-103.297554
11434.130859	-103.449600
11439.514160	-98.235847
11444.897461	-93.604553
11450.280762	-98.093735
11455.664062	-104.091667
11461.047363	-102.670761
11466.430664	-108.249756
11471.813965	-105.567230
11477.197266	-103.836212
11482.580566	-106.201859
11487.963867	-106.305466
11493.347168	-105.171791
11498.730469	-108.567360
11504.113770	-109.040726
11509.497070	-107.012329
11514.880371	-106.241333
11520.263672	-110.997368
11525.646973	-114.569901
11531.030273	-111.986679
11536.413574	-109.974098
11541.796875	-111.012344
11547.180176	-114.709366
11552.563477	-108.737801
11557.946777	-108.080498
11563.330078	-107.630608
11568.713379	-105.100662
11574.096680	-105.788895
11579.479980	-106.428207
11584.863281	-106.161736
11590.246582	-106.689018
11595.629883	-107.442207
11601.013184	-109.270706
11606.396484	-113.933838
11611.779785	-110.521957
11617.163086	-111.780113
11622.546387	-107.894928
11627.929688	-108.125343
11633.312988	-108.617004
11638.696289	-105.803841
11644.079590	-110.995239
11649.462891	-111.512672
11654.846191	-107.397758
11660.229492	-106.582687
11665.612793	-107.767448
11670.996094	-109.253799
11676.379395	-105.339607
11681.762695	-104.888596
11687.145996	-105.615791
11692.529297	-107.879837
11697.912598	-108.865921
11703.295898	-104.388153
11708.679199	-105.107651
11714.062500	-107.940102
11719.445801	-110.878326
11724.829102	-111.878883
11730.212402	-111.175026
11735.595703	-111.807823
11740.979004	-113.458900
11746.362305	-110.519806
11751.745605	-108.400192
11757.128906	-110.351616
11762.512207	-112.114288
11767.895508	-111.796532
11773.278809	-111.482887
11778.662109	-107.954643
11784.045410	-108.446762
11789.428711	-106.746269
11794.812012	-106.366737
11800.195312	-108.529976
11805.578613	-110.455444
11810.961914	-109.821381
11816.345215	-109.037773
11821.728516	-110.104668
11827.111816	-110.799553
11832.495117	-108.253510
11837.878418	-106.326263
11843.261719	-107.593201
11848.645020	-110.111763
11854.028320	-110.570946
11859.411621	-107.566956
11864.794922	-104.969574
11870.178223	-105.645172
11875.561523	-106.908569
11880.944824	-112.436142
11886.328125	-109.631058
11891.711426	-105.330956
11897.094727	-106.123100
11902.478027	-107.962547
11907.861328	-111.287666
11913.244629	-115.221039
11918.627930	-113.663788
11924.011230	-111.441895
11929.394531	-110.233681
11934.777832	-111.299393
11940.161133	-114.484581
11945.544434	-114.005394
11950.927734	-113.921265
11956.311035	-116.878265
11961.694336	-114.940216
11967.077637	-115.293877
11972.460938	-112.896950
11977.844238	-114.298241
11983.227539	-112.841438
11988.610840	-111.075317
11993.994141	-111.152527
11999.377441	-112.566307
12004.760742	-110.792809
12010.144043	-108.680199
12015.527344	-109.980247
12020.910645	-109.493401
12026.293945	-109.988548
12031.677246	-114.686859
12037.060547	-112.419044
12042.443848	-112.626053
12047.827148	-109.687843
12053.210449	-106.330345
12058.593750	-108.691406
12063.977051	-111.446289
12069.360352	-110.771263
12074.743652	-110.755173
12080.126953	-107.092590
12085.510254	-105.266464
12090.893555	-109.850342
12096.276855	-113.610970
12101.660156	-109.300941
12107.043457	-109.089828
12112.426758	-109.977325
12117.810059	-111.338654
12123.193359	-111.223198
12128.576660	-112.848457
12133.959961	-108.763275
12139.343262	-109.317001
12144.726562	-112.475128
12150.109863	-108.562462
12155.493164	-111.784386
12160.876465	-109.303688
12166.259766	-106.367828
12171.643066	-107.257622
12177.026367	-113.037491
12182.409668	-109.284508
12187.792969	-109.224892
12193.176270	-110.935104
12198.559570	-110.282272
12203.942871	-107.854141
12209.326172	-106.475769
12214.709473	-108.329414
12220.092773	-112.764709
12225.476074	-116.250427
12230.859375	-113.826759
12236.242676	-111.560341
12241.625977	-109.006866
12247.009277	-106.304703
12252.392578	-108.145988
12257.775879	-111.617233
12263.159180	-114.161186
12268.542480	-112.276588
12273.925781	-110.880402
12279.309082	-109.660088
12284.692383	-110.722939
12290.075684	-115.100662
12295.458984	-113.606560
12300.842285	-110.017822
12306.225586	-108.925186
12311.608887	-110.870399
12316.992188	-114.243011
12322.375488	-115.915947
12327.758789	-119.473373
12333.142090	-116.292824
12338.525391	-112.794960
12343.908691	-114.772926
12349.291992	-112.721619
12354.675293	-110.848549
12360.058594	-111.403603
12365.441895	-112.988655
12370.825195	-113.085434
12376.208496	-112.680183
12381.591797	-114.773651
12386.975098	-110.676491
12392.358398	-113.053772
12397.741699	-113.685791
12403.125000	-113.663231
12408.508301	-110.221222
12413.891602	-109.112732
12419.274902	-108.710793
12424.658203	-109.226921
12430.041504	-110.220856
12435.424805	-110.622589
12440.808105	-111.713387
12446.191406	-112.077370
12451.574707	-112.993332
12456.958008	-112.857582
12462.341309	-114.292816
12467.724609	-113.525566
12473.107910	-110.657890
12478.491211	-109.712624
12483.874512	-112.345169
12489.257812	-113.611771
12494.641113	-108.175461
12500.024414	-107.333748
12505.407715	-111.328468
12510.791016	-108.052742
12516.174316	-108.960426
12521.557617	-111.655685
12526.940918	-111.231544
12532.324219	-109.273201
12537.707520	-109.694115
12543.090820	-113.318436
12548.474121	-110.446915
12553.857422	-109.532555
12559.240723	-112.267090
12564.624023	-112.213806
12570.007324	-111.938156
